0-0,0-0.2,0-0.4,0-0.6,0-0.8,0-1.0,0.2-0,0.2-0.2,0.2-0.4,0.2-0.6,0.2-0.8,0.2-1.0,0.4-0,0.4-0.2,0.4-0.4,0.4-0.6,0.4-0.8,0.4-1.0,0.6-0,0.6-0.2,0.6-0.4,0.6-0.6,0.6-0.8,0.6-1.0,0.8-0,0.8-0.2,0.8-0.4,0.8-0.6,0.8-0.8,0.8-1.0,1.0-0,1.0-0.2,1.0-0.4,1.0-0.6,1.0-0.8,1.0-1.0
-61.78211602693618,-69.00436259635839,-70.4282255313968,-71.23653707756732,-71.79281593862041,-72.21330143674969,-10.775113630032134,-68.81858891570681,-70.33449432062343,-71.1733305024863,-71.7450894273521,-72.17452195346846,-2.167973069570309,-68.61368642930547,-70.23669478986443,-71.10838999554565,-71.69628889185462,-72.13511013996776,2.7193989509459153,-68.38448802392155,-70.13456673572495,-71.04165399602986,-71.64638227297482,-72.09505353233486,6.119063759147758,-68.1193938546694,-70.02782633431661,-70.97274281661947,-71.59533765246324,-72.05433977424177,8.717919655642923,-67.76507374324022,-69.91393291946599,-70.90142216393784,-71.54312378222727,-72.01295671746338
-61.78213933891123,-69.00417699654821,-70.42804537904281,-71.23634047299961,-71.79260399503427,-72.21306829062678,-10.775122984512684,-68.81841618127126,-70.33432282773225,-71.17314013041187,-71.74488279642671,-72.17429238345015,-2.167973080122321,-68.61353995600355,-70.23653499034127,-71.10820715399927,-71.69608842891519,-72.13488463986906,2.7193989610993654,-68.38439712937165,-70.13442251404173,-71.04148016570902,-71.64618893028006,-72.09483263286715,6.119063758273727,-68.11941289439743,-70.02770279098462,-70.97257808204111,-71.5951524884412,-72.05412404556903,8.717919655545568,-67.76367531780474,-69.91384278899926,-70.9012768198976,-71.54294796946887,-72.01274677162009
-61.78216228017678,-69.00399314812799,-70.42786687879297,-71.23614559584313,-71.79239386995258,-72.21283706616762,-10.775132203934213,-68.81824539220823,-70.33415300357407,-71.17295148840846,-71.7446779838571,-72.17406473922122,-2.1679730820450938,-68.61339570492025,-70.23637686569451,-71.10802603878858,-71.69588977968313,-72.13466106721734,2.7193989722973226,-68.38430907344994,-70.13427995851065,-71.04130805000281,-71.64599739120635,-72.09461365968633,6.119063757886639,-68.11943716381197,-70.02758088413222,-70.97241510392385,-71.59496911140123,-72.0539102388059,8.717919655648895,-67.76231381157099,-69.9137543604307,-70.90113317950433,-71.54277391918855,-72.01253873963734
-61.78218485662789,-69.00381103485948,-70.42769001565988,-71.23595243108305,-71.79218554795732,-72.21260774774657,-10.77514128211065,-68.81807652757342,-70.333984832087,-71.17276456090822,-71.74447497382296,-72.1738390048372,-2.1679730758413727,-68.61325364685392,-70.23622039859008,-71.10784663375897,-71.69569292792383,-72.13443940574362,2.7193989844489637,-68.38422380793477,-70.13413905024528,-71.04113763213329,-71.64580763909477,-72.0943965961939,6.119063757953689,-68.11946655762596,-70.0274605928971,-70.97225386437034,-71.59478750425252,-72.05369833702046,8.717919655938127,-67.76098901920818,-69.91366760731962,-70.90099122327653,-71.54260161385923,-72.01233260424712
-61.78220707406589,-69.00363064064935,-70.42751477478906,-71.23576096383225,-71.79197901375807,-72.21238031986155,-10.775150213332028,-68.81790956662806,-70.33381829735907,-71.17257933247993,-71.744273750638,-72.17361516448186,-2.167973061999257,-68.61311375291857,-70.23606557186582,-71.10766892290277,-71.69549785754393,-72.13421963931211,2.719398997467434,-68.38414128514964,-70.1339997705605,-71.04096889548131,-71.64561965743557,-72.09418142592995,6.119063758443373,-68.11950097156193,-70.02734189665868,-70.97209434564137,-71.59460765006233,-72.05348832342514,8.717919656399134,-67.75970073201489,-69.91358250354808,-70.90085093193832,-71.54243103612178,-72.01212834833198
-61.78222893819983,-69.00345194954797,-70.4273411414578,-71.23557117933018,-71.79177425219093,-72.21215476713311,-10.775158992350198,-68.81774448883722,-70.33365338362698,-71.17239578782782,-71.74407429874893,-72.1733932024662,-2.1679730409921683,-68.61297599454149,-70.23591236853001,-71.10749289035802,-71.69530455259012,-72.13400175191921,2.7193990112697652,-68.38406145796014,-70.13386210097046,-71.04080182358526,-71.64543342986696,-72.09396813257207,6.119063759325465,-68.11954030235279,-70.02722477503572,-70.97193653015502,-71.59442953205456,-72.05328018137556,8.717919657018426,-67.7584487379698,-69.9134990233183,-70.9007122864175,-71.54226216878357,-72.01192595492378
-61.782250454648,-69.00327494574823,-70.42716910107404,-71.2353830629419,-71.7915712482176,-72.21193107430356,-10.775167614364559,-68.81758127386823,-70.33349007527475,-71.17221391179052,-71.74387660273433,-72.17317310322753,-2.167973013278844,-68.61284034346087,-70.23576077175973,-71.1073185204071,-71.69511299724799,-72.13378572769255,2.719399025776794,-68.38398427977094,-70.13372602318684,-71.04063640013955,-71.6452489401738,-72.09375669993427,6.119063760570997,-68.11958444774235,-70.02710920788397,-70.97178040048597,-71.5942531336085,-72.05307389436935,8.717919657783126,-67.75723282178255,-69.91341714114998,-70.90057526784385,-71.54209499481698,-72.01172540720248
-61.782271628939334,-69.00309961358442,-70.4269986391753,-71.23519660015702,-71.7913699869243,-72.21170922623602,-10.775176075007861,-68.81741990158896,-70.33332835683247,-71.17203368933987,-71.74368064730366,-72.1729548513285,-2.167972979303362,-68.61270677172342,-70.23561076489939,-71.10714579747564,-71.69492317584096,-72.1335715508899,2.719399040913073,-68.38390970452264,-70.13359151911688,-71.04047260899331,-71.64506617228645,-72.09354711196593,6.1190637621522255,-68.11963330648572,-70.02699517529388,-70.97162593936464,-71.59407843825743,-72.05286944604511,8.717919658680966,-67.75605276494461,-69.91333683187779,-70.90043985754728,-71.54192949735796,-72.01152668849497
-61.78229246651484,-69.00292593753106,-70.42682974142753,-71.23501177658872,-71.79117045352089,-72.21148920791352,-10.775184370332068,-68.81726035206627,-70.33316821297497,-71.17185510557987,-71.7434864172962,-72.17273843145617,-2.167972939495191,-68.61257525168195,-70.23546233145919,-71.1069747061312,-71.69473507282908,-72.13335920589819,2.7193990566067856,-68.38383768668868,-70.13345857086159,-71.04031043414902,-71.6448851102795,-72.09333935275072,6.119063764042612,-68.11968677834949,-70.02688265758825,-70.9714731296764,-71.5939054296873,-72.05266682018124,8.717919659700263,-67.75490834578038,-69.91325807064867,-70.90030603705607,-71.54176565970457,-72.01132978227388
-61.78231297272902,-69.00275390220169,-70.42666239362408,-71.2348285779727,-71.79097263333985,-72.21127100443812,-10.775192496794316,-68.81710260556434,-70.3330096285206,-71.17167814574552,-71.74329389767993,-72.17252382842102,-2.1679728942692607,-68.61244575599297,-70.23531545511361,-71.10680523108209,-71.69454867280793,-72.13314867723257,2.7193990727896513,-68.38376818127217,-70.13332716071392,-71.04014985976112,-71.64470573837059,-72.09313340650556,6.119063766216796,-68.11974476411172,-70.02677163531993,-70.97132195446068,-71.59373409173543,-72.05246600069485,8.717919660829905,-67.75379933949826,-69.91318083291921,-70.9001737880951,-71.54160346531553,-72.01113467215637
-61.7823331528512,-69.0025834923478,-70.42649658168462,-71.23464699016625,-71.79077651183529,-72.21105460103,-10.77520045124297,-68.81694664254306,-70.33285258842996,-71.17150279520177,-71.74310307355063,-72.17231102715606,-2.1679728440260564,-68.61231825761436,-70.23517011969992,-71.10663735717617,-71.69436396050753,-72.13293994953537,2.7193990893968407,-68.38370114380272,-70.13319727115685,-71.03999087013466,-71.64452804091916,-72.0929292575796,6.119063768650564,-68.1198071655618,-70.02666208926959,-70.9711723969102,-71.59356440838921,-72.0522669716406,8.717919662059337,-67.752725518242,-69.91310509445307,-70.90004309258407,-71.54144289780882,-72.010941341903
-61.78235301206694,-69.00241469285767,-70.42633229165398,-71.2344669991472,-71.79058207458202,-72.21083998302662,-10.7752082309038,-68.81679244365638,-70.33269707780464,-71.17132903944244,-71.74291393013071,-72.17210001271587,-2.1679727891517366,-68.61219272980298,-70.23502630921668,-71.1064710693996,-71.6941809207912,-72.13273300757514,2.719399106366878,-68.3836365303332,-70.13306888486166,-71.03983344972403,-71.6443520024253,-72.09272689045315,6.119063771320825,-68.11987388550008,-70.0265540004434,-70.97102444037007,-71.59339636378479,-72.05206971720969,8.717919663378545,-67.75168665114221,-69.91303083131832,-70.89991393263576,-71.54128394096024,-72.01074977541653
-61.782372555479334,-69.00224748875524,-70.42616950970121,-71.23428859101296,-71.7903893072746,-72.21062713588178,-10.775215833366287,-68.8166399897508,-70.33254308188597,-71.17115686408908,-71.74272645276831,-72.17189077027571,-2.167972730018266,-68.61206914611226,-70.23488400782225,-71.10630635287573,-71.69399953865448,-72.13252783624566,2.7193991236415505,-68.38357429743651,-70.13294198468611,-71.03967758313158,-71.64417760752855,-72.09252628973668,6.119063774205579,-68.11994482773737,-70.02644735007078,-70.97087806833693,-71.59322994220578,-72.0518742217287,8.717919664778034,-67.7506825043679,-69.91295801988484,-70.89978629055425,-71.541126578702,-72.01055995674074
-61.78239178811031,-69.002081865199,-70.42600822211847,-71.23411175197954,-71.79019819572636,-72.21041604516478,-10.77522325657007,-68.81648926186367,-70.33239058605383,-71.17098625488998,-71.7425406269362,-72.17168328513056,-2.1679726669835686,-68.61194748038983,-70.23474319983336,-71.10614319286385,-71.69381979922406,-72.132324420565,2.7193991411658147,-68.38351440220231,-70.13281655367264,-71.03952325510629,-71.64400484100673,-72.09232744016977,6.119063777283893,-68.12001989709422,-70.0263421196022,-70.97073326445803,-71.59306512808199,-72.0516804696585,8.717919666248816,-67.7497128411784,-69.9128866368217,-70.89966014883323,-71.54097079512135,-72.01037187005936
-61.78241071490195,-69.00191780748084,-70.42584841531996,-71.23393646838062,-71.79000872586853,-72.21020669655957,-10.775230498791547,-68.81634024122165,-70.3322395758254,-71.17081719771907,-71.74235643823084,-72.17147754269423,-2.1679726003917,-68.61182770677517,-70.23460386972363,-71.10598157475805,-71.69364168775667,-72.13212274567452,2.719399158887701,-68.38345680223377,-70.13269257504658,-71.0393704505425,-71.64383368777477,-72.09213032662011,6.119063780535865,-68.1200989994001,-70.02623829070694,-70.97059001253042,-71.59290190598814,-72.0514884455933,8.717919667782395,-67.7487774219753,-69.91281665909452,-70.89953549015426,-71.54081657445916,-72.01018549969484
-61.78242934071775,-69.00175530102497,-70.42569007584092,-71.23376272666651,-71.78982088374921,-72.20999907586383,-10.775237558630641,-68.81619290923913,-70.33209003685391,-71.17064967857486,-71.74217387237132,-72.17127352849847,-2.167972530573029,-68.61170979969722,-70.23446600212212,-71.10582148408604,-71.693465189638,-72.13192279683797,2.7193991767582206,-68.38340145564418,-70.1325700322144,-71.03921915447863,-71.64366413288353,-72.09193493408247,6.1190637839426,-68.12018204149233,-70.02613584527084,-70.97044829649998,-71.59274026064266,-72.05129813425935,8.717919669370746,-67.74787600435475,-69.91274806396288,-70.89941229738503,-71.54066390110853,-72.01000083010729
-61.78244767034385,-69.00159433138685,-70.42553319033658,-71.23359051340327,-71.78963465553254,-72.20979316898818,-10.775244434997745,-68.81604724751664,-70.33194195492752,-71.17048368357939,-71.74199291519844,-72.17107122819205,-2.1679724578444395,-68.61159373387204,-70.23432958181189,-71.10566290650802,-71.69329029038168,-72.13172455944047,2.719399194731271,-68.38334832105369,-70.13244890876202,-71.03906935209582,-71.64349616151867,-72.09174124767776,6.119063787486182,-68.12026893121494,-70.02603476539419,-70.97030810046053,-71.59258017690635,-72.05110952051415,8.717919671006303,-67.7470083431598,-69.91268082897771,-70.89929055357763,-71.5405127596135,-72.00981784589328
-61.78246570849029,-69.00143488425206,-70.42537774558114,-71.23341981527172,-71.7894500274977,-72.20958896195529,-10.775251127100846,-68.81590323783925,-70.33179531596804,-71.17031919897723,-71.74181355267362,-72.17087062753983,-2.1679723825095407,-68.61147948430043,-70.23419459372863,-71.10550582781549,-71.69311697562816,-72.13152801898764,2.7193992127635416,-68.3832973575859,-70.13232918845296,-71.03892102871674,-71.64332975899949,-72.09154925265196,6.119063791149638,-68.12035957741732,-70.02593503338949,-70.97016940865291,-71.59242163978121,-72.05092258934518,8.71791967268194,-67.74617419053311,-69.91261493197867,-70.89917024196691,-71.54036313466764,-72.00963653178478
-61.78248345979222,-69.0012769454352,-70.42522372846678,-71.2332506190665,-71.78926698603803,-72.20938644089905,-10.775257634432847,-68.81576086217508,-70.33165010602983,-71.17015621113438,-71.74163577087803,-72.17067171242195,-2.1679723048588926,-68.6113670262656,-70.23406102295918,-71.10535023393017,-71.69294523114371,-72.13133316110459,2.7193992308144206,-68.38324852486453,-70.1322108552267,-71.03877416980426,-71.64316491077781,-72.09135893437518,6.119063794916915,-68.12045388995269,-70.02583663177933,-70.9700322054641,-71.59226463440915,-72.05073732586895,8.717919674390957,-67.74537329596978,-69.91255035109151,-70.89905134596877,-71.54021501111268,-72.00945687264802
-61.78250092881106,-69.00112050087884,-70.42507112600258,-71.23308291169516,-71.78908551766015,-72.20918559206372,-10.77526395675909,-68.81562010267369,-70.33150631129854,-71.16999470653737,-71.74145955601159,-72.17047446883288,-2.1679722251702396,-68.61125633533076,-70.23392885474017,-71.10519611090281,-71.69277504281935,-72.13113997153508,2.7193992488459036,-68.38320178300995,-70.13209389319698,-71.03862876096022,-71.64300160243685,-72.09117027834064,6.119063798772848,-68.12055177967643,-70.02573954329422,-70.9698964754262,-71.59210914607083,-72.05055371532995,8.717919676127067,-67.74460540637048,-69.91248706472558,-70.89893384917845,-71.54006837393722,-72.00927885348239
-61.78251812003572,-69.00096553665246,-70.42491992531362,-71.23291668017725,-71.78890560898303,-72.20898640180309,-10.775270094105084,-68.81548094166456,-70.33136391809,-71.16983467179207,-71.74128489439195,-72.1702788828806,-2.167972143708756,-68.61114738733687,-70.23379807445662,-71.10504344491213,-71.69260639666982,-72.1309484361405,2.719399266822498,-68.38315709263586,-70.13197828665002,-71.03848478792418,-71.6428398196901,-72.09098327016373,6.119063802703128,-68.12065315844437,-70.02564375087049,-70.96976220321557,-71.59195516018438,-72.05037174309963,8.717919677884373,-67.74387026609466,-69.9124250515711,-70.89881773536887,-71.53992320827538,-72.00910245941935
-61.7825350378837,-69.00081203895135,-70.42477011363991,-71.23275191164333,-71.78872724673707,-72.20878885657969,-10.775276046744453,-68.81534336165555,-70.33122291284906,-71.16967609362287,-71.7411117724536,-72.17008494078567,-2.167972060727297,-68.61104015840021,-70.23366866764053,-71.10489222226366,-71.69243927883257,-72.13075854089905,2.719399284711135,-68.38311441484575,-70.13186402004294,-71.03834223657218,-71.64267954838019,-72.09079789558102,6.11906380669428,-68.12075793911069,-70.02554923764814,-70.96962937365186,-71.59180266230427,-72.05019139467534,8.71791967965736,-67.74316761701418,-69.91236429059666,-70.898702988489,-71.53977949940551,-72.00892767572137
-61.78255168670226,-69.0006599940956,-70.42462167833546,-71.23258859333413,-71.78855041776326,-72.20859294296392,-10.775281815187114,-68.81520734533136,-70.33108328214837,-71.16951895887152,-71.7409401767469,-72.16989262888042,-2.1679719764666623,-68.61093462491013,-70.23354061996956,-71.10474242938866,-71.6922736755667,-72.13057027190473,2.7193993024810763,-68.38307371122956,-70.13175107800198,-71.0382010929155,-71.64252077447782,-72.09061414044932,6.11906381073363,-68.12086603552594,-70.02545598696875,-70.96949797169705,-71.59165163812006,-72.05001265567932,8.717919681440877,-67.74249719856701,-69.91230476104658,-70.8985895926622,-71.53963723274887,-72.00875448778076
-61.78256807076956,-69.000509388529,-70.42447460686724,-71.23242671259959,-71.78837510901229,-72.20839864763326,-10.775287400167661,-68.815072875552,-70.33094501268735,-71.16936325449625,-71.74077009393713,-72.16970193360804,-2.16797189115586,-68.61083076352666,-70.23341391726565,-71.10459405284304,-71.69210957325198,-72.13038361536653,2.7193993201038276,-68.38303494386014,-70.13163944532094,-71.03806134309949,-71.64236348408066,-72.09043199074469,6.119063814809276,-68.1209773625347,-70.02536398237346,-70.96936798245454,-71.5915020734552,-72.04983551185772,8.717919683230122,-67.74185874781121,-69.9122464424384,-70.89847753218454,-71.53949639386832,-72.00858288111871
-61.78258419429567,-69.00036020881804,-70.42432888681428,-71.23226625689801,-71.78820130754364,-72.20820595737146,-10.775292802634006,-68.81493993535132,-70.33080809129099,-71.16920896757073,-71.74060151080354,-72.16951284152178,-2.1679718050123826,-68.61072855117824,-70.23328854549368,-71.10444707930623,-71.69194695838785,-72.13019855760743,2.719399337553051,-68.38299807528979,-70.13152910695948,-71.03792297340227,-71.64220766341226,-72.09025143256154,6.1190638189100595,-68.12109183597329,-70.02527320760082,-70.96923939116812,-71.59135395426591,-72.04965994907957,8.717919685020627,-67.74125199947912,-69.91218931456022,-70.89836679152322,-71.53935696846705,-72.00841284138414
-61.78260006142377,-69.00021244165086,-70.42418450586666,-71.23210721379513,-71.78802900052476,-72.20801485906772,-10.775298023736246,-68.81480850793544,-70.33067250490872,-71.16905608528309,-71.74043441423848,-72.16932533928406,-2.1679717182424842,-68.61062796505935,-70.23316449076009,-71.1043014955801,-71.69178581759238,-72.13001508506362,2.7193993548044753,-68.38296306854677,-70.13142004804148,-71.03778597023366,-71.64205329882097,-72.09007245211166,6.119063823025542,-68.12120937266712,-70.02518364658475,-70.96911218322104,-71.59120726663997,-72.04948595333579,8.717919686808246,-67.74067668603178,-69.91213335746822,-70.8982573553149,-71.53921894238731,-72.00824435435268
-61.78261567623112,-69.00006607383621,-70.42404145182458,-71.23194957096324,-71.78785817523016,-72.2078253397159,-10.775303064815773,-68.81467857668132,-70.33053824061332,-71.16890459493499,-71.74026879124638,-72.16913941366563,-2.167971631041463,-68.61052898262827,-70.2330417393116,-71.10415728858798,-71.69162613760132,-72.12983318428353,2.719399371835813,-68.38292988713181,-70.13131225385345,-71.03765032013385,-71.64190037677885,-72.08989503572323,6.119063827145973,-68.12132989042814,-70.02509528345257,-70.96898634413512,-71.59106199679556,-72.04931351073819,8.717919688589141,-67.74013253771354,-69.91207855148403,-70.89814920836415,-71.53908230160914,-72.00807740592562
-61.782631042730145,-68.99992109230246,-70.4238997125974,-71.23179331618032,-71.78768881904058,-72.2076373864137,-10.775307927394627,-68.8145501251352,-70.33040528559984,-71.16875448394062,-71.74010462894293,-72.1689550515448,-2.167971543593948,-68.61043158160474,-70.2329202775339,-71.10401444537348,-71.69146790526712,-72.12965284192698,2.719399388626676,-68.38289849501456,-70.13120570984293,-71.0375160097723,-71.64174888388067,-72.08971916984001,6.119063831262264,-68.12145330805198,-70.02500810252293,-70.96886185956966,-71.59091813108012,-72.04914260751849,8.717919690359766,-67.73961928260691,-69.91202487719222,-70.89804233564182,-71.53894703224911,-72.00791198212885
-61.782646164869476,-68.99977748442178,-70.42375927620272,-71.23163843732912,-71.78752091944217,-72.20745098636192,-10.775312613165102,-68.81442313701119,-70.33027362718444,-71.16860573982576,-71.73994191455412,-72.1687722399065,-2.167971456074185,-68.61033573996771,-70.23280009195031,-71.10387295309953,-71.6913111075579,-72.12947404476432,2.7193994051584927,-68.38286885663008,-70.13110040161685,-71.03738302594658,-71.6415988068428,-72.08954484102033,6.119063835365966,-68.12157954531504,-70.02492208830381,-70.96873871532054,-71.59077565596922,-72.04897323002737,8.717919692116855,-67.73913664668756,-69.91197231543777,-70.89793672228343,-71.53881312055907,-72.00774806911183
-61.78266104653495,-68.99963523792873,-70.42362013076541,-71.2314849223964,-71.78735446402558,-72.20726612686363,-10.775317123979605,-68.81429759618975,-70.33014325280335,-71.16845835022684,-71.73978063541536,-72.16859096584156,-2.167971368646331,-68.61024143595299,-70.23268116922047,-71.10373279904725,-71.69115573155653,-72.12929677967551,2.71939942141443,-68.38284093687533,-70.13099631493998,-71.03725135558115,-71.64145013250217,-72.08937203593618,6.119063839449238,-68.12170852297145,-70.02483722549051,-70.96861689731924,-71.59063455806542,-72.04880536473347,8.717919693857409,-67.73868435387955,-69.91192084732346,-70.89783235358763,-71.53868055292493,-72.00758565314659
-61.782675691550594,-68.99949434063066,-70.42348226451675,-71.23133275947195,-71.78718944048516,-72.20708279532342,-10.775321461840754,-68.81417348671623,-70.33001415001179,-71.16831230288999,-71.73962077897055,-72.1684112165458,-2.167971281464743,-68.61014864805104,-70.23256349613911,-71.10359397061501,-71.69100176445968,-72.12912103364933,2.719399437379313,-68.38281470110554,-70.13089343573334,-71.03712098572626,-71.64130284781528,-72.08920074137235,6.119063843504823,-68.12184016274985,-70.02475349896376,-70.96849639163187,-71.59049482409712,-72.04863899822243,8.717919695578686,-67.73826212611078,-69.91187045420746,-70.8977292150146,-71.53854931586542,-72.00742472062667
-61.78269010367965,-68.99935478041003,-70.42334566579342,-71.2311819367478,-71.78702583661813,-72.20690097924657,-10.77532562889175,-68.81405079279945,-70.32988630648288,-71.16816758567008,-71.73946233277123,-72.16823297931931,-2.1679711946742732,-68.6100573550047,-70.23244705963472,-71.10345645531731,-71.69084919357681,-72.12894679378245,2.719399453039547,-68.38279011513077,-70.13079175007269,-71.03699190355677,-71.64115693985711,-72.08903094422547,6.119063847526026,-68.12197438735012,-70.02467089378764,-70.96837718445818,-71.59035644091746,-72.04847411719595,8.717919697278186,-67.73786968336854,-69.91182111770073,-70.89762729218452,-71.53841939603087,-72.00726525806614
-61.7827042866255,-68.99921654522642,-70.42321032303668,-71.23103244251737,-71.78686364032373,-72.20672066623838,-10.775329627406986,-68.81392949881021,-70.32975971000658,-71.16802418652986,-71.73930528447568,-72.16805624156555,-2.167971108410561,-68.60996753580689,-70.23233184676836,-71.10332024078384,-71.69069800632927,-72.12877404727864,2.719399468383044,-68.38276714521224,-70.1306912441869,-71.03686409637103,-71.64101239582013,-72.08886263150315,6.119063851506686,-68.12211112043997,-70.02458939520777,-70.96825926213057,-71.59021939550324,-72.04831070847084,8.717919698953636,-67.73750674375529,-69.9117728196645,-70.89752657087601,-71.53829078020205,-72.00710725209854
-61.78271824403265,-68.99907962311832,-70.42307622479143,-71.23088426517462,-71.78670283960244,-72.20654184400331,-10.77533345978293,-68.81380958927988,-70.32963434848865,-71.16788209353898,-71.73914962184804,-72.16788099079064,-2.167971022800325,-68.60987916969839,-70.2322178447323,-71.10318531475839,-71.69054819024933,-72.12860278144791,2.719399483399148,-68.38274575805882,-70.13059190445654,-71.03673755158977,-71.64086920301327,-72.08869579032306,6.119063855441154,-68.12225028665135,-70.02450898864926,-70.96814261111318,-71.59008367495376,-72.04814875897804,8.717919700602987,-67.7371730235446,-69.91172554220788,-70.8974270370246,-71.53816345528887,-72.00695068947594
-61.78273197948763,-68.99894400220474,-70.42294335970529,-71.23073739321322,-71.78654342255513,-72.20636450034428,-10.775337128529248,-68.81369104889896,-70.3295102099496,-71.16774129487311,-71.73899533275745,-72.16770721460246,-2.167970937961655,-68.6097922361656,-70.23210504084888,-71.1030516650979,-71.69039973297927,-72.12843298370565,2.7193994980785647,-68.38272592082343,-70.13049371741221,-71.03661225675494,-71.64072734886093,-72.08853040791207,6.119063859324267,-68.12239181157685,-70.02442965971488,-70.96802721800081,-71.58994926648981,-72.04798825576177,8.717919702224396,-67.73686823723725,-69.9116792676852,-70.89732867672117,-71.5380374083293,-72.00679555706795
-61.78274549651995,-68.99880967068653,-70.42281171652775,-71.23059181522574,-71.78638537738227,-72.20618862316189,-10.7753406362602,-68.81357386251564,-70.32938728252364,-71.16760177881302,-71.7388424051772,-72.16753490070997,-2.1679708540043037,-68.60970671493834,-70.23199342256919,-71.10291927977143,-71.69025262227046,-72.12826464157182,2.7193995124132915,-68.38270760109947,-70.13039666973316,-71.03648819952866,-71.640586820902,-72.08836647160538,6.119063863151331,-68.12253562176586,-70.02435139418316,-70.96791306951805,-71.5898161574525,-72.0478291859785,8.717919703816214,-67.73659209761742,-69.91163397869371,-70.8972314762105,-71.53791262648815,-72.00664184186067
-61.78275879860299,-68.9986766168476,-70.42268128410927,-71.23044751990278,-71.78622869238313,-72.2060142004537,-10.775343985686279,-68.81345801513442,-70.32926555445768,-71.16746353374371,-71.7386908271838,-72.16736403692234,-2.1679707710299745,-68.60962258598755,-70.23188297747188,-71.10278814685921,-71.6901068459824,-72.1280977426701,2.7193995263965487,-68.38269076691722,-70.13030074824573,-71.03636536769208,-71.64044760678883,-72.08820396884562,6.1190638669180935,-68.12268164472079,-70.02427417800645,-70.96780015251818,-71.58968433530227,-72.0476715368961,8.717919705376982,-67.73634431580909,-69.91158965807101,-70.8971354218897,-71.53778909705586,-72.00648953095578
-61.782771889154894,-68.99854482905593,-70.42255205140043,-71.23030449603223,-71.78607335595498,-72.20584122031343,-10.77534717960612,-68.8133434919147,-70.32914501411025,-71.16732654815347,-71.73854058695626,-72.1671946111482,-2.167970689132608,-68.60953982952316,-70.23177369326199,-71.10265825455163,-71.68996239208182,-72.12793227472712,2.7193995400227142,-68.38267538674029,-70.1302059399219,-71.0362437491443,-71.64030969428623,-72.08804288718198,6.119063870620724,-68.12282980889296,-70.02419799730914,-70.96768845398232,-71.58955378761776,-72.04751529589291,8.717919706905416,-67.73612460133253,-69.9115462888926,-70.89704050030676,-71.53766680744744,-72.00633861156953
-61.782784771539454,-68.99841429576443,-70.422424007451,-71.23016273249839,-71.7859193565923,-72.2056696709303,-10.77535022089865,-68.81323027816934,-70.3290256499506,-71.16719081063303,-71.73839167277512,-72.16702661139489,-2.167970608398664,-68.60945842599182,-70.23166555776965,-71.10252959114825,-71.68981924864184,-72.12776822557156,2.7193995532872597,-68.38266142946195,-70.13011223187776,-71.0361233319013,-71.64017307127058,-72.0878832142694,6.119063874255791,-68.12298004367864,-70.02412283838574,-70.96757796101836,-71.58942450209479,-72.0473604504568,8.717919708400398,-67.7359326621609,-69.91150385446944,-70.89694669815906,-71.5375457452012,-72.00618907103184
-61.782797449066976,-68.99828500551173,-70.42229714140915,-71.2300222182812,-71.78576668288598,-72.20549954058825,-10.775353112515502,-68.81311835936337,-70.32890745055757,-71.16705630987471,-71.73824407302169,-72.16686002576763,-2.1679705289074067,-68.60937835607479,-70.23155855894896,-71.10240214505689,-71.68967740384097,-72.12760558313342,2.719399566186689,-68.38264886440162,-70.13001961137215,-71.03600410409483,-71.64003772572879,-72.08772493786765,6.119063877820246,-68.12313227941475,-70.02404868769906,-70.96746866086004,-71.5892964665453,-72.04720698818429,8.717919709860967,-67.73576820477693,-69.91146233834556,-70.89685400229185,-71.5374258979777,-72.00604089678524
-61.78280992499511,-68.9981569469227,-70.42217144252055,-71.22988294245548,-71.78561532352256,-72.2053308176652,-10.775355857473679,-68.8130077211125,-70.32879040461866,-71.16692303467147,-71.73809777617718,-72.16669484246883,-2.167970450731178,-68.60929960068567,-70.2314526848768,-71.1022759047926,-71.68953684596231,-72.12744433544319,2.7193995787184795,-68.3826376613012,-70.12992806580512,-71.03588605397141,-71.63990364575733,-72.08756804584053,6.1190638813114,-68.12328644737461,-70.02397553187845,-70.96736054086591,-71.58916966889633,-72.04705489677967,8.717919711286308,-67.73563093422975,-69.91142172429558,-70.89676239969687,-71.53730725355858,-72.005894076384
-61.78282220252971,-68.99803010870905,-70.42204690012755,-71.22974489419005,-71.78546526728347,-72.20516349063237,-10.775358458848467,-68.81289834918184,-70.32867450092907,-71.16679097391614,-71.73795277082192,-72.16653104979726,-2.1679703739356735,-68.60922214096831,-70.23134792375161,-71.1021508589768,-71.68939756339256,-72.12728447063104,2.7193995908810185,-68.38262779032155,-70.12983758271656,-71.03576916989122,-71.63977081956135,-72.08741252615502,6.119063884726905,-68.12344247976357,-70.0239033577179,-70.96725358851843,-71.58904409718893,-72.0469041640541,8.717919712675748,-67.73552055419175,-69.91138199632232,-70.89667187751085,-71.53718979984545,-72.00574859749318
